SKB                CPU PROCESS          NETNS      MARK/x        IFACE       PROTO  MTU   LEN   TUPLE FUNC
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1450  60    10.0.1.61:80->10.0.1.238:59800(tcp)      neigh_resolve_output
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1450  60    10.0.1.61:80->10.0.1.238:59800(tcp)      __neigh_event_send
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1450  60    10.0.1.61:80->10.0.1.238:59800(tcp)      eth_header
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1450  60    10.0.1.61:80->10.0.1.238:59800(tcp)      skb_push
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1450  74    10.0.1.61:80->10.0.1.238:59800(tcp)      __dev_queue_xmit
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1450  74    10.0.1.61:80->10.0.1.238:59800(tcp)      qdisc_pkt_len_init
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1500  74    10.0.1.61:80->10.0.1.238:59800(tcp)      netdev_core_pick_tx
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1500  74    10.0.1.61:80->10.0.1.238:59800(tcp)      validate_xmit_skb
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1500  74    10.0.1.61:80->10.0.1.238:59800(tcp)      netif_skb_features
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1500  74    10.0.1.61:80->10.0.1.238:59800(tcp)      passthru_features_check
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1500  74    10.0.1.61:80->10.0.1.238:59800(tcp)      skb_network_protocol
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1500  74    10.0.1.61:80->10.0.1.238:59800(tcp)      skb_csum_hwoffload_help
